"","testing_bsm.Item_Identifier","testing_bsm.Outlet_Identifier","predict_lm"
"3526","FDP15","OUT045",4152.74104119962
"3527","FDK46","OUT035",4162.79543752127
"3528","FDZ56","OUT018",2465.94518010661
"3529","FDY60","OUT049",2378.03966219159
"3530","FDB10","OUT035",3808.14622973727
"3531","FDR57","OUT045",2610.99448574959
"3532","FDU58","OUT049",3069.37096750534
"3533","FDH02","OUT046",1556.26947085949
"3534","FDP48","OUT013",2936.00515111948
"3535","FDI46","OUT035",4038.16441972178
"3536","FDW56","OUT013",3094.9698679305
"3537","NCM19","OUT010",-152.337249519823
"3538","FDS50","OUT027",4978.65160258695
"3539","FDK24","OUT013",753.160035583559
"3540","FDO36","OUT017",2976.54345148902
"3541","FDK45","OUT027",3675.23980404679
"3542","NCL05","OUT045",774.8478895015
"3543","FDL32","OUT018",1532.25658331157
"3544","FDA28","OUT049",2066.46862239848
"3545","FDY36","OUT018",999.992439651407
"3546","FDP32","OUT018",1774.51322180534
"3547","FDL50","OUT046",2076.99834051533
"3548","DRC24","OUT049",2495.66711385747
"3549","NCS18","OUT017",1764.33216319241
"3550","FDD16","OUT017",1313.51746450865
"3551","NCV18","OUT013",1279.84954997505
"3552","FDX07","OUT046",3014.00685674236
"3553","NCZ05","OUT027",3133.92681938725
"3554","NCI31","OUT013",581.642592823275
"3555","FDK14","OUT049",1494.21675216703
"3556","NCR06","OUT045",786.584253481757
"3557","NCF54","OUT049",2757.74645295454
"3558","DRG23","OUT010",494.494776935489
"3559","FDD53","OUT046",749.397142628326
"3560","NCM31","OUT027",3668.91285484305
"3561","FDT16","OUT017",4163.97701061716
"3562","FDR40","OUT035",1355.38425610452
"3563","DRG25","OUT017",3035.42309006673
"3564","FDT10","OUT035",1072.01274989084
"3565","FDY32","OUT013",2597.25960048692
"3566","FDN50","OUT035",1650.18176648411
"3567","FDZ35","OUT019",-137.984342286291
"3568","NCP54","OUT045",1996.06181850859
"3569","NCD07","OUT035",1790.72399417799
"3570","FDS02","OUT018",2819.28284078628
"3571","DRN59","OUT018",540.270589509252
"3572","DRB24","OUT013",2492.7884231231
"3573","FDP37","OUT027",3491.44422484825
"3574","DRB01","OUT018",2704.27545369457
"3575","FDR47","OUT046",3147.09137839083
"3576","NCM31","OUT010",275.052280889377
"3577","NCF06","OUT027",5525.02395977436
"3578","NCV17","OUT027",3562.12884502688
"3579","FDS10","OUT049",2936.65717162491
"3580","FDN52","OUT035",1396.09662168331
"3581","FDZ48","OUT013",1841.8116627374
"3582","FDJ48","OUT049",4022.83713005769
"3583","DRB13","OUT027",4470.90745299169
"3584","FDV59","OUT017",3567.01382332462
"3585","FDL32","OUT035",1842.08858292539
"3586","FDZ12","OUT035",2325.02670687031
"3587","NCR06","OUT027",2152.72608305199
"3588","FDP51","OUT017",1967.00068937654
"3589","FDY22","OUT013",2223.90413663863
"3590","FDZ38","OUT049",2810.40949084779
"3591","NCO54","OUT035",927.069537650611
"3592","FDR23","OUT035",2857.05922274853
"3593","FDM38","OUT049",1011.95588668589
"3594","FDS25","OUT013",1813.86529243054
"3595","FDZ22","OUT013",1389.57593310249
"3596","FDZ20","OUT019",2188.45316376262
"3597","FDD45","OUT010",-412.606236821542
"3598","FDN03","OUT049",4034.08328656456
"3599","NCW30","OUT046",4071.76233364406
"3600","FDY24","OUT027",2388.48212008589
"3601","FDJ26","OUT019",1484.42807710384
"3602","FDM15","OUT049",2501.07948220153
"3603","NCW54","OUT027",2346.25008527983
"3604","FDA23","OUT045",1716.32019052926
"3605","FDA39","OUT019",-1201.20566966613
"3606","FDZ12","OUT017",2392.69484631299
"3607","NCB42","OUT046",1894.50961786236
"3608","FDL16","OUT046",710.350421660155
"3609","FDO24","OUT019",692.869805542806
"3610","NCP42","OUT046",3052.11902925804
"3611","FDR19","OUT018",2034.14124197087
"3612","DRL01","OUT045",3720.87064197963
"3613","FDV37","OUT046",3225.89734701357
"3614","FDI41","OUT010",423.757880903055
"3615","FDF58","OUT049",1146.51942719335
"3616","NCF43","OUT018",1918.82045902091
"3617","FDN02","OUT049",3377.17862484716
"3618","NCP41","OUT035",1790.35271669414
"3619","NCY17","OUT027",2148.51947590261
"3620","FDL58","OUT027",5668.41091766731
"3621","NCA30","OUT027",4346.73764808222
"3622","FDE46","OUT018",2164.30311853836
"3623","FDY38","OUT035",3663.38102172649
"3624","NCH29","OUT027",3022.43545786575
"3625","FDO20","OUT045",4038.17277284562
"3626","FDP44","OUT018",1403.26627660739
"3627","FDM02","OUT027",2980.29489081426
"3628","FDJ14","OUT027",2853.29949141574
"3629","FDH04","OUT010",-420.120818785941
"3630","DRK23","OUT046",4029.83927555408
"3631","NCW05","OUT046",1657.97244237569
"3632","FDF12","OUT049",2420.19882051927
"3633","FDL51","OUT019",1473.64293370138
"3634","FDN03","OUT018",3695.89865079487
"3635","DRJ37","OUT049",2450.15396383967
"3636","FDM12","OUT019",1107.54306662898
"3637","FDA16","OUT045",3592.81341993699
"3638","NCB07","OUT017",3089.80382035886
"3639","NCI17","OUT019",-465.10588058916
"3640","FDR51","OUT046",2341.57946708821
"3641","FDJ55","OUT045",3652.74623684591
"3642","NCZ17","OUT013",620.459869562324
"3643","FDU25","OUT013",1070.33018639915
"3644","NCG18","OUT045",1688.63538450146
"3645","DRM11","OUT017",4199.08423047345
"3646","FDH16","OUT035",1519.0313370628
"3647","FDZ04","OUT018",723.127724344187
"3648","NCX53","OUT035",2298.92818556093
"3649","FDX38","OUT027",2267.89645430292
"3650","FDX09","OUT046",2852.38718593569
"3651","NCW05","OUT018",1361.04872065216
"3652","NCS41","OUT017",2959.89190654551
"3653","FDI26","OUT046",2930.04766896488
"3654","NCZ41","OUT027",3466.52548280233
"3655","NCK06","OUT046",1961.56955550994
"3656","FDX23","OUT027",3093.5689873152
"3657","NCA42","OUT046",2490.10547808137
"3658","FDC20","OUT049",1029.40000674103
"3659","DRC49","OUT018",1993.95386406795
"3660","FDX01","OUT013",1965.98798618039
"3661","FDC08","OUT045",3680.55873436156
"3662","FDC02","OUT017",4230.96063657378
"3663","FDK10","OUT045",2929.75011502408
"3664","DRC24","OUT013",2451.49107228658
"3665","FDW16","OUT019",-409.101105591038
"3666","NCU06","OUT018",3258.22879013456
"3667","DRA59","OUT045",2920.35162651325
"3668","FDR24","OUT019",-409.759806084986
"3669","DRL35","OUT018",459.563704313967
"3670","FDA49","OUT013",1464.9809492394
"3671","NCC55","OUT046",584.52800585765
"3672","DRD24","OUT019",405.359877189776
"3673","NCE55","OUT049",2754.42736207599
"3674","FDT33","OUT045",2742.09889048472
"3675","NCT53","OUT013",2590.57010667031
"3676","FDS26","OUT046",4106.9397343792
"3677","FDL22","OUT018",1229.56784703452
"3678","FDP44","OUT017",1802.5024194421
"3679","FDC52","OUT018",2131.96903774564
"3680","FDI53","OUT010",545.385326258626
"3681","FDZ23","OUT046",3022.13074594512
"3682","NCT18","OUT013",2832.03313234626
"3683","FDR13","OUT046",1986.10382341794
"3684","FDB09","OUT010",115.727279211848
"3685","FDZ60","OUT013",1741.68068638517
"3686","FDB11","OUT046",3765.64542561863
"3687","FDC10","OUT018",1644.99687718905
"3688","FDW56","OUT035",3161.77612949417
"3689","FDK14","OUT027",2893.81348293666
"3690","DRE27","OUT027",2979.29682549976
"3691","FDA38","OUT017",3913.68010536109
"3692","FDT11","OUT045",3142.3026215401
"3693","FDP15","OUT035",4106.55114990718
"3694","FDV27","OUT035",1501.96928202318
"3695","FDS36","OUT027",3274.64816866789
"3696","FDY40","OUT027",2244.38864036266
"3697","NCF19","OUT049",853.215497641952
"3698","FDF53","OUT045",2942.16313304041
"3699","FDS14","OUT027",3976.71366627014
"3700","FDE56","OUT046",1050.39016458569
"3701","FDZ19","OUT035",2895.01544866501
"3702","FDZ46","OUT013",1812.95019633676
"3703","FDR16","OUT046",3339.03673439419
"3704","FDG29","OUT018",407.00022422367
"3705","NCE30","OUT017",3388.0701366624
"3706","FDZ40","OUT046",898.130080362206
"3707","FDG58","OUT018",2190.15595620485
"3708","DRH03","OUT013",1548.06945656059
"3709","FDZ47","OUT045",1675.26436544981
"3710","FDV04","OUT018",2136.99645272283
"3711","FDZ10","OUT018",1764.28369327497
"3712","FDG46","OUT017",1909.98866867414
"3713","NCF07","OUT045",1647.2899109504
"3714","FDY44","OUT035",3206.5531337359
"3715","FDB21","OUT013",3808.51387647378
"3716","FDS20","OUT035",2995.04401774232
"3717","FDS49","OUT049",1411.08140972154
"3718","FDX55","OUT027",4997.37535907364
"3719","NCQ02","OUT018",2646.69054638147
"3720","FDR25","OUT013",4181.74454366752
"3721","DRG39","OUT045",961.26694808533
"3722","FDB46","OUT046",3396.7256125991
"3723","NCC30","OUT018",2515.65499638511
"3724","FDE58","OUT035",1997.21855797851
"3725","FDC05","OUT019",1170.58880185609
"3726","FDY15","OUT046",2448.73650498142
"3727","FDG14","OUT046",2484.85110019411
"3728","FDL08","OUT049",3943.61365038121
"3729","FDQ47","OUT013",546.239412143114
"3730","FDN12","OUT035",1841.27893325608
"3731","FDW10","OUT013",2839.86173126492
"3732","FDD02","OUT035",2013.00324976472
"3733","FDX35","OUT010",1744.57893494898
"3734","FDT35","OUT046",2743.94177545601
"3735","DRN47","OUT019",1041.36664195979
"3736","FDB11","OUT010",1844.00501498366
"3737","FDN20","OUT045",2833.89762083134
"3738","FDB59","OUT035",3262.04343756516
"3739","FDJ58","OUT045",2823.56763477939
"3740","FDU60","OUT046",2742.721922238
"3741","FDS03","OUT049",1152.00818321509
"3742","FDU40","OUT019",1162.67613338013
"3743","DRH15","OUT049",795.64449410876
"3744","FDD04","OUT027",3751.27106612617
"3745","FDQ01","OUT046",4020.38976942665
"3746","FDF28","OUT035",2044.27385491001
"3747","FDD22","OUT010",-149.535249853845
"3748","FDY19","OUT046",1971.06298447198
"3749","FDN33","OUT035",1531.45999456594
"3750","FDV36","OUT035",2130.56427638486
"3751","FDW01","OUT010",593.694766526713
"3752","FDJ28","OUT049",3116.71351085697
"3753","FDB17","OUT035",2890.8487081989
"3754","FDM40","OUT049",2217.94490277381
"3755","FDV46","OUT045",2299.37052495728
"3756","FDQ44","OUT049",2040.09643214193
"3757","NCD42","OUT046",669.556445760182
"3758","DRH37","OUT046",2634.39712626558
"3759","FDR10","OUT018",2369.18333700606
"3760","NCD06","OUT027",2164.59751853781
"3761","FDI53","OUT046",2513.9958351785
"3762","FDG16","OUT035",3432.5433515878
"3763","DRB25","OUT046",1734.0061658503
"3764","FDY09","OUT046",2851.83737304774
"3765","FDX48","OUT045",2577.1134100842
"3766","FDC03","OUT010",1199.16660519433
"3767","FDT47","OUT035",1665.06563643012
"3768","FDW44","OUT027",4252.95262051909
"3769","FDT24","OUT017",1232.26828706491
"3770","FDT12","OUT019",1732.86066170746
"3771","NCS38","OUT035",1787.72241094035
"3772","FDO39","OUT035",2914.46129822773
"3773","FDA13","OUT046",738.569773266368
"3774","FDO48","OUT035",3603.33344353186
"3775","DRJ01","OUT017",2574.7187971552
"3776","FDD53","OUT018",381.244177236887
"3777","NCT05","OUT049",4101.49652027146
"3778","FDQ51","OUT045",871.907930419144
"3779","FDU60","OUT013",2691.99324709874
"3780","FDC59","OUT046",1232.05908641237
"3781","FDP36","OUT035",934.707427386655
"3782","NCM19","OUT017",1819.53721063147
"3783","FDL16","OUT035",706.23387701665
"3784","FDE50","OUT018",2793.01420620098
"3785","NCR18","OUT013",710.524510194868
"3786","NCD30","OUT035",1587.07223275633
"3787","FDH31","OUT013",1654.85613720087
"3788","FDD56","OUT019",837.489619334096
"3789","FDC47","OUT049",3671.76357738507
"3790","FDZ21","OUT045",1654.83161260095
"3791","FDM01","OUT049",1735.67235918901
"3792","FDF24","OUT013",1403.43139100643
"3793","FDW23","OUT017",769.639634684027
"3794","FDY52","OUT018",739.9349167105
"3795","DRH37","OUT027",4080.1450116784
"3796","DRO47","OUT027",3286.20110540512
"3797","FDR25","OUT049",4273.93079139815
"3798","FDQ24","OUT027",5464.22567883459
"3799","DRJ51","OUT018",3338.64851220503
"3800","NCU06","OUT035",3613.00930708534
"3801","NCV18","OUT018",946.676835020062
"3802","NCC06","OUT027",3477.78849455692
"3803","FDZ01","OUT018",1495.70784551733
"3804","FDT14","OUT017",1969.74986405052
"3805","FDD11","OUT019",2284.15121799315
"3806","FDN09","OUT017",3976.75010669511
"3807","NCO18","OUT010",902.403697690891
"3808","FDZ50","OUT045",2951.57657161048
"3809","FDS44","OUT013",3757.68891358382
"3810","FDI36","OUT045",3217.70532558102
"3811","FDA26","OUT010",1502.89765349805
"3812","NCY53","OUT049",1846.94837514067
"3813","FDF32","OUT049",3258.06452765762
"3814","FDF59","OUT010",285.727064136471
"3815","FDB20","OUT046",1317.64024999472
"3816","DRH11","OUT035",1009.20228776863
"3817","FDT03","OUT049",3058.37883624004
"3818","NCH06","OUT035",3846.99796051152
"3819","FDR55","OUT049",3035.24410457642
"3820","FDI10","OUT035",2787.85471962301
"3821","FDZ12","OUT045",2310.87360732843
"3822","FDM12","OUT049",3068.20546804915
"3823","DRB25","OUT045",1765.53130261164
"3824","NCS41","OUT013",2876.19205320755
"3825","NCT53","OUT049",2634.70737206162
"3826","NCD55","OUT013",636.853844517805
"3827","FDY08","OUT049",2284.94010832792
"3828","NCP55","OUT049",969.243247237934
"3829","FDA33","OUT013",2393.90300055727
"3830","FDQ33","OUT013",2365.83837470224
"3831","FDE45","OUT027",4387.03002008403
"3832","FDT26","OUT013",1929.9175569158
"3833","NCV53","OUT049",3838.98461699147
"3834","FDK60","OUT027",3065.5647833902
"3835","NCJ29","OUT046",1371.74098605834
"3836","FDI15","OUT045",4211.14661739203
"3837","FDX21","OUT013",1778.09688542158
"3838","FDV49","OUT019",2354.05569557454
"3839","DRO59","OUT046",1304.08927615849
"3840","FDZ14","OUT045",2059.21669384196
"3841","FDP32","OUT027",3521.83338585061
"3842","FDC33","OUT017",3273.87487510502
"3843","FDT14","OUT010",-63.5386232561016
"3844","NCN54","OUT027",2719.81512790224
"3845","FDR57","OUT027",3997.42986217163
"3846","DRK12","OUT046",590.129393236875
"3847","FDX52","OUT049",3140.98553856754
"3848","FDX08","OUT010",1001.05897531016
"3849","FDP10","OUT010",-251.3525644535
"3850","NCP50","OUT045",1367.49167639436
"3851","NCL06","OUT013",4022.98042465044
"3852","FDP25","OUT013",3559.73367998692
"3853","FDE53","OUT013",1682.26993048127
"3854","FDL27","OUT017",1191.69306857098
"3855","FDC35","OUT049",3485.97837690592
"3856","DRJ47","OUT010",828.072281056662
"3857","FDD16","OUT018",945.330964981338
"3858","NCN42","OUT049",2371.96507964725
"3859","FDC38","OUT027",3625.53872522783
"3860","NCO07","OUT045",3412.15014516668
"3861","FDQ20","OUT049",785.680451186931
"3862","FDI32","OUT046",1808.90889033269
"3863","FDN20","OUT010",894.176903051351
"3864","DRJ51","OUT027",5085.97069306075
"3865","FDU08","OUT045",1694.59169313041
"3866","DRN37","OUT019",700.111745652272
"3867","FDD05","OUT010",47.7216032518381
"3868","FDW15","OUT046",2413.27444719518
"3869","FDI52","OUT046",1962.98211292722
"3870","DRM11","OUT049",4204.23751786564
"3871","NCO06","OUT045",510.042729175737
"3872","FDU38","OUT049",3064.77801878156
"3873","FDU59","OUT018",2296.40321305169
"3874","FDJ10","OUT046",2211.23330885049
"3875","FDM13","OUT049",2229.182654424
"3876","NCJ30","OUT019",672.417201291653
"3877","FDM45","OUT018",1664.83735973946
"3878","FDP36","OUT045",901.914078993633
"3879","NCD30","OUT010",-387.209899229344
"3880","FDN48","OUT017",1636.22690405987
"3881","FDY32","OUT049",2622.60332478814
"3882","FDU47","OUT046",2286.01656787111
"3883","FDF17","OUT019",1231.92289885638
"3884","FDP34","OUT017",2516.48284555341
"3885","FDA47","OUT049",2659.26167953441
"3886","DRD27","OUT027",3095.74324795997
"3887","FDW38","OUT045",895.880631009892
"3888","FDZ15","OUT019",66.1864451287565
"3889","FDZ03","OUT027",4435.53764133407
"3890","NCN19","OUT049",3058.2297483691
"3891","FDG02","OUT035",3167.60065182472
"3892","FDS31","OUT035",3001.82995784904
"3893","FDW43","OUT019",1787.31166675763
"3894","FDZ47","OUT010",-309.639028563509
"3895","FDO57","OUT017",2635.58746418853
"3896","NCL07","OUT013",652.687461556316
"3897","NCV42","OUT013",1732.41330384415
"3898","FDP40","OUT017",1893.09451322837
"3899","FDP48","OUT019",1076.55425775246
"3900","FDH21","OUT017",2959.04070917475
"3901","NCP02","OUT049",994.974541286108
"3902","FDK24","OUT049",858.27426649866
"3903","FDC41","OUT045",1215.61934703044
"3904","FDF08","OUT017",1527.39348636659
"3905","FDO49","OUT017",1021.34141347616
"3906","FDS56","OUT027",5651.08817697842
"3907","FDX46","OUT018",734.013134679022
"3908","FDQ07","OUT013",3508.4062444348
"3909","FDC32","OUT010",-445.424708810168
"3910","FDT21","OUT019",2075.39050431708
"3911","FDG58","OUT045",2561.61612862797
"3912","FDW14","OUT049",1470.4261254968
"3913","DRA12","OUT027",3717.74595531493
"3914","FDV27","OUT013",1461.5820377813
"3915","DRD25","OUT013",1780.71025259687
"3916","DRF48","OUT027",4431.27628833374
"3917","FDX24","OUT017",1622.86291176772
"3918","DRJ51","OUT046",3636.9564369728
"3919","FDE45","OUT045",2966.63318132536
"3920","FDE14","OUT046",1741.96681934288
"3921","FDG53","OUT045",2245.63719702699
"3922","FDT08","OUT046",2450.06035914685
"3923","DRC27","OUT027",5377.47195741942
"3924","FDG20","OUT035",2855.92888904026
"3925","FDC21","OUT046",1823.46353799239
"3926","FDV31","OUT018",2538.13435045507
"3927","FDB58","OUT045",2356.88191357767
"3928","FDV23","OUT046",2027.60253540558
"3929","FDA25","OUT019",-198.197868091016
"3930","FDC15","OUT046",2466.54790156734
"3931","FDU47","OUT049",2277.79216839947
"3932","FDE23","OUT013",945.054409664773
"3933","FDS08","OUT013",2854.67103514616
"3934","FDW03","OUT027",3198.58420181809
"3935","FDJ60","OUT018",2343.2229044501
"3936","FDM34","OUT017",2134.71449891088
"3937","FDW33","OUT013",1689.50760394974
"3938","FDZ40","OUT013",892.481345795095
"3939","FDE33","OUT018",1074.96555099708
"3940","NCC06","OUT010",121.696175394047
"3941","FDU11","OUT046",1956.06529922342
"3942","FDL44","OUT017",2721.72895481493
"3943","NCZ29","OUT017",2089.87366886583
"3944","FDG28","OUT010",1967.11665689609
"3945","FDL12","OUT018",687.93253770783
"3946","FDD52","OUT017",1716.73497689196
"3947","FDO15","OUT013",1229.29298419773
"3948","NCN29","OUT027",2310.74869150609
"3949","FDW36","OUT013",1768.11783948722
"3950","FDB21","OUT046",3796.99611036262
"3951","FDZ28","OUT013",2043.57370027875
"3952","FDY10","OUT035",1920.09309311809
"3953","DRG39","OUT017",984.156766118955
"3954","FDN28","OUT013",1651.48463292102
"3955","FDV15","OUT035",1689.36164544713
"3956","DRI13","OUT035",3512.70017334105
"3957","FDH20","OUT046",1645.01597068007
"3958","FDY51","OUT013",3481.12486408293
"3959","FDE16","OUT013",3288.32299706867
"3960","FDX40","OUT018",298.905448634803
"3961","FDC48","OUT018",1089.09905740231
"3962","FDS14","OUT046",2513.83396276341
"3963","FDX56","OUT017",3390.13316121669
"3964","FDI10","OUT046",2751.5563812091
"3965","FDI14","OUT013",2314.25996176392
"3966","DRM48","OUT013",567.573492170981
"3967","NCH07","OUT027",3916.18912313366
"3968","FDY26","OUT013",3351.98089643109
"3969","FDD02","OUT027",3459.80280608356
"3970","FDM12","OUT046",3035.95547181814
"3971","DRF01","OUT010",243.81404129502
"3972","FDV36","OUT046",2108.26668673104
"3973","DRI59","OUT013",3565.52674872959
"3974","FDV03","OUT018",2221.16313570506
"3975","FDO39","OUT017",3012.40184902117
"3976","NCB07","OUT018",2769.53730304173
"3977","FDH38","OUT027",3440.32297429144
"3978","FDZ13","OUT035",879.416501128929
"3979","NCZ30","OUT046",1943.65092986665
"3980","NCA06","OUT035",537.923269258569
"3981","FDB04","OUT049",1466.41642264935
"3982","FDN50","OUT013",1591.12997821737
"3983","NCG06","OUT049",4068.94017221429
"3984","NCY17","OUT018",372.742562615778
"3985","FDC23","OUT046",3065.23910450483
"3986","FDK33","OUT049",3474.6450207295
"3987","FDR03","OUT049",3408.13134628212
"3988","FDZ07","OUT045",1111.87349337918
"3989","FDO38","OUT013",1333.1896882805
"3990","FDS59","OUT046",1815.06063271093
"3991","DRM11","OUT019",2208.9979277365
